cumulative_distance,route,average_ttime,scenario_name,year,year_scenario,vehicle_type,hour
927.05,Saint Georges Road NB,2.2248929127216406,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
943.57,Saint Georges Road NB,2.2799595793883074,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
990.47,Saint Georges Road NB,2.496421117849846,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1002.23,Saint Georges Road NB,2.5506980409267688,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1055.74,Saint Georges Road NB,2.907431374260102,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1059.67,Saint Georges Road NB,2.9288677378964665,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1067.95,Saint Georges Road NB,2.984067737896466,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1084.82,Saint Georges Road NB,3.096534404563132,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1090.04,Saint Georges Road NB,3.131334404563132,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1096.98,Saint Georges Road NB,3.183384404563133,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1119.12,Saint Georges Road NB,3.4047844045631313,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1123.82,Saint Georges Road NB,3.4224094045631315,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1140.16,Saint Georges Road NB,3.4924379759917037,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1146.01,Saint Georges Road NB,3.521687975991703,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1156.39,Saint Georges Road NB,3.5735879759917037,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1161.1,Saint Georges Road NB,3.593773690277417,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1187.29,Saint Georges Road NB,3.714650613354341,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1206.58,Saint Georges Road NB,3.819868795172522,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1228.09,Saint Georges Road NB,3.937196067899795,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1258.68,Saint Georges Road NB,4.120736067899796,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1269.51,Saint Georges Road NB,4.174886067899795,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1345.42,Saint Georges Road NB,4.588940613354341,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1373.81,Saint Georges Road NB,4.778207280021007,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1380.02,Saint Georges Road NB,4.809257280021007,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1487.53,Saint Georges Road NB,5.454317280021007,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1495.04,Saint Georges Road NB,5.491867280021007,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1549.25,Saint Georges Road NB,5.853267280021007,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1580.64,Saint Georges Road NB,6.324117280021009,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1603.99,Saint Georges Road NB,6.464217280021008,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1628.89,Saint Georges Road NB,6.570931565735294,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1641.35,Saint Georges Road NB,6.624331565735293,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1653.78,Saint Georges Road NB,6.6776029943067226,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1670.41,Saint Georges Road NB,6.760752994306723,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1715.02,Saint Georges Road NB,6.983802994306723,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1769.79,Saint Georges Road NB,7.453260137163865,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1824.59,Saint Georges Road NB,7.864260137163865,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1831.43,Saint Georges Road NB,7.909860137163865,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
1853.26,Saint Georges Road NB,8.237310137163865,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
0,Saint Georges Road SB,0.0,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
53.98,Saint Georges Road SB,0.16194,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
76.71,Saint Georges Road SB,0.23770666666666665,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
83.55,Saint Georges Road SB,0.26050666666666666,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
138.35,Saint Georges Road SB,0.7302209523809523,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
193.12,Saint Georges Road SB,1.2779209523809525,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
237.73,Saint Georges Road SB,2.1701209523809526,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
254.36,Saint Georges Road SB,2.502720952380953,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
266.79,Saint Georges Road SB,2.751320952380953,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
279.25,Saint Georges Road SB,3.1251209523809527,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
304.15,Saint Georges Road SB,4.619120952380951,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
327.5,Saint Georges Road SB,4.706683452380951,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
358.89,Saint Georges Road SB,4.824395952380951,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
413.1,Saint Georges Road SB,5.0412359523809505,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
420.61,Saint Georges Road SB,5.071275952380952,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
528.12,Saint Georges Road SB,5.532033095238094,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
534.33,Saint Georges Road SB,5.565905822510822,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
562.72,Saint Georges Road SB,5.696936591741591,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
638.63,Saint Georges Road SB,6.047290437895437,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
649.46,Saint Georges Road SB,6.093704723609722,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
680.05,Saint Georges Road SB,6.216064723609722,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
701.56,Saint Georges Road SB,6.3082504378954365,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
711.98,Saint Georges Road SB,6.356342745587744,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
721.32,Saint Georges Road SB,6.407288200133199,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
751.36,Saint Georges Road SB,6.664773914418913,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
757.02,Saint Georges Road SB,6.687413914418913,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
762.52,Saint Georges Road SB,6.708038914418912,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
766.3,Saint Georges Road SB,6.724238914418914,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
793.34,Saint Georges Road SB,6.814372247752247,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
800.28,Saint Georges Road SB,6.83750558108558,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
805.5,Saint Georges Road SB,6.855929110497344,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
822.37,Saint Georges Road SB,6.919191610497345,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
830.65,Saint Georges Road SB,6.94841513990911,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
834.58,Saint Georges Road SB,6.95964371133768,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
888.09,Saint Georges Road SB,7.083128326722297,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
899.85,Saint Georges Road SB,7.106648326722296,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
946.75,Saint Georges Road SB,7.203682809480916,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
963.27,Saint Georges Road SB,7.241805886403993,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
988.22,Saint Georges Road SB,7.291705886403993,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
1022.39,Saint Georges Road SB,7.355774636403994,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
1081.67,Saint Georges Road SB,7.463556454585812,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
1110.15,Saint Georges Road SB,7.511023121252479,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
1137.21,Saint Georges Road SB,7.556123121252479,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
1143.57,Saint Georges Road SB,7.566723121252479,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
1154,Saint Georges Road SB,7.584603121252479,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
1183.33,Saint Georges Road SB,7.634883121252478,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
1204.29,Saint Georges Road SB,7.669816454585812,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
1234.52,Saint Georges Road SB,7.720199787919145,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
1268.26,Saint Georges Road SB,7.776433121252478,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
1272.58,Saint Georges Road SB,7.783633121252478,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
1277.58,Saint Georges Road SB,7.791966454585812,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
1286.94,Saint Georges Road SB,7.808012168871526,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
1314.57,Saint Georges Road SB,7.858248532507889,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
1335.96,Saint Georges Road SB,7.905781865841223,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
1386.38,Saint Georges Road SB,8.043290956750315,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
1437.46,Saint Georges Road SB,8.156802067861426,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
1443.71,Saint Georges Road SB,8.169733102344184,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
1513.85,Saint Georges Road SB,8.432758102344184,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
1536.42,Saint Georges Road SB,8.491636363213749,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
1553.14,Saint Georges Road SB,8.533436363213749,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
1611.14,Saint Georges Road SB,8.657722077499464,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
1637.08,Saint Georges Road SB,8.709602077499463,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
1645.17,Saint Georges Road SB,8.725782077499463,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
1740.43,Saint Georges Road SB,8.929910648928034,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
1747.09,Saint Georges Road SB,8.945279879697265,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
1783.29,Saint Georges Road SB,9.032159879697266,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
1790.91,Saint Georges Road SB,9.051209879697266,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
1809.38,Saint Georges Road SB,9.099392488392917,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
1822.6,Saint Georges Road SB,9.143459155059585,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
1854.69,Saint Georges Road SB,9.528539155059585,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
1886.78,Saint Georges Road SB,10.170339155059585,obs_85th,2025,2025 obs_85th,All Vehicles,PM2
0,Saint Georges Road SB,0.0,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
53.98,Saint Georges Road SB,0.5398,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
76.71,Saint Georges Road SB,0.88075,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
83.55,Saint Georges Road SB,0.9393785714285714,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
138.35,Saint Georges Road SB,2.0353785714285717,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
193.12,Saint Georges Road SB,2.856928571428571,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
237.73,Saint Georges Road SB,4.195228571428571,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
254.36,Saint Georges Road SB,4.5278285714285715,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
266.79,Saint Georges Road SB,4.776428571428571,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
279.25,Saint Georges Road SB,5.150228571428571,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
304.15,Saint Georges Road SB,5.89722857142857,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
327.5,Saint Georges Road SB,5.99062857142857,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
358.89,Saint Georges Road SB,6.125157142857142,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
413.1,Saint Georges Road SB,6.341997142857142,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
420.61,Saint Georges Road SB,6.3741828571428565,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
528.12,Saint Georges Road SB,6.777345357142857,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
534.33,Saint Georges Road SB,6.806006895604395,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
562.72,Saint Georges Road SB,6.927678324175823,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
638.63,Saint Georges Road SB,7.253006895604395,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
649.46,Saint Georges Road SB,7.302991510989011,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
680.05,Saint Georges Road SB,7.444176126373625,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
701.56,Saint Georges Road SB,7.53636184065934,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
711.98,Saint Georges Road SB,7.588461840659339,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
721.32,Saint Georges Road SB,7.64450184065934,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
751.36,Saint Georges Road SB,7.901987554945054,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
757.02,Saint Georges Road SB,7.9246275549450536,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
762.52,Saint Georges Road SB,7.944039319650937,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
766.3,Saint Georges Road SB,7.9591593196509365,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
793.34,Saint Georges Road SB,8.040279319650937,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
800.28,Saint Georges Road SB,8.06341265298427,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
805.5,Saint Georges Road SB,8.081836182396035,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
822.37,Saint Georges Road SB,8.145098682396034,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
830.65,Saint Georges Road SB,8.172698682396035,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
834.58,Saint Georges Road SB,8.185109208711824,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
888.09,Saint Georges Road SB,8.313533208711824,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
899.85,Saint Georges Road SB,8.339666542045157,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
946.75,Saint Georges Road SB,8.436701024803778,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
963.27,Saint Georges Road SB,8.476349024803778,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
988.22,Saint Georges Road SB,8.531793469248223,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
1022.39,Saint Georges Road SB,8.600133469248222,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
1081.67,Saint Georges Road SB,8.722781745110291,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
1110.15,Saint Georges Road SB,8.776181745110291,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
1137.21,Saint Georges Road SB,8.821281745110293,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
1143.57,Saint Georges Road SB,8.831881745110291,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
1154,Saint Georges Road SB,8.849265078443626,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
1183.33,Saint Georges Road SB,8.898148411776958,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
1204.29,Saint Georges Road SB,8.933081745110291,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
1234.52,Saint Georges Road SB,8.983465078443626,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
1268.26,Saint Georges Road SB,9.041305078443624,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
1272.58,Saint Georges Road SB,9.04892860785539,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
1277.58,Saint Georges Road SB,9.058019516946299,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
1286.94,Saint Georges Road SB,9.075569516946299,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
1314.57,Saint Georges Road SB,9.132735034187677,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
1335.96,Saint Georges Road SB,9.184071034187678,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
1386.38,Saint Georges Road SB,9.328128177044821,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
1437.46,Saint Georges Road SB,9.45582817704482,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
1443.71,Saint Georges Road SB,9.470251253967897,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
1513.85,Saint Georges Road SB,9.820951253967898,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
1536.42,Saint Georges Road SB,9.875119253967899,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
1553.14,Saint Georges Road SB,9.913703869352512,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
1611.14,Saint Georges Road SB,10.029703869352513,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
1637.08,Saint Georges Road SB,10.079910320965416,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
1645.17,Saint Georges Road SB,10.095079070965417,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
1740.43,Saint Georges Road SB,10.285599070965416,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
1747.09,Saint Georges Road SB,10.300399070965417,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
1783.29,Saint Georges Road SB,10.390899070965416,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
1790.91,Saint Georges Road SB,10.409949070965416,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
1809.38,Saint Georges Road SB,10.465359070965416,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
1822.6,Saint Georges Road SB,10.507106439386467,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
1854.69,Saint Georges Road SB,10.892186439386471,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
1886.78,Saint Georges Road SB,11.854886439386467,obs_85th,2025,2025 obs_85th,All Vehicles,PM3
0,Saint Georges Road SB,0.0,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
53.98,Saint Georges Road SB,0.11995555555555555,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
76.71,Saint Georges Road SB,0.1686626984126984,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
83.55,Saint Georges Road SB,0.1857626984126984,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
138.35,Saint Georges Road SB,0.5967626984126984,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
193.12,Saint Georges Road SB,0.7396409592822636,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
237.73,Saint Georges Road SB,0.8560148723257419,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
254.36,Saint Georges Road SB,0.9272863008971706,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
266.79,Saint Georges Road SB,0.9846555316664014,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
279.25,Saint Georges Road SB,1.2338555316664008,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
304.15,Saint Georges Road SB,1.9808555316664003,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
327.5,Saint Georges Road SB,2.0509055316664004,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
358.89,Saint Georges Road SB,2.1262415316664005,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
413.1,Saint Georges Road SB,2.2676589229707482,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
420.61,Saint Georges Road SB,2.2881407411525663,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
528.12,Saint Georges Road SB,2.5569157411525665,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
534.33,Saint Georges Road SB,2.5755457411525664,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
562.72,Saint Georges Road SB,2.660715741152566,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
638.63,Saint Georges Road SB,2.842899741152566,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
649.46,Saint Georges Road SB,2.8688917411525665,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
680.05,Saint Georges Road SB,2.9423077411525664,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
701.56,Saint Georges Road SB,3.0037648840097093,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
711.98,Saint Georges Road SB,3.0384982173430424,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
721.32,Saint Georges Road SB,3.073523217343043,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
751.36,Saint Georges Road SB,3.524123217343042,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
757.02,Saint Georges Road SB,3.5440996879312774,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
762.52,Saint Georges Road SB,3.5647246879312773,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
766.3,Saint Georges Road SB,3.5773246879312777,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
793.34,Saint Georges Road SB,3.6478638183660603,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
800.28,Saint Georges Road SB,3.666791091093333,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
805.5,Saint Georges Road SB,3.681705376807619,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
822.37,Saint Georges Road SB,3.734979061018145,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
830.65,Saint Georges Road SB,3.758636203875288,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
834.58,Saint Georges Road SB,3.7733737038752877,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
888.09,Saint Georges Road SB,3.912965008223114,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
899.85,Saint Georges Road SB,3.9381650082231143,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
946.75,Saint Georges Road SB,4.114040008223114,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
963.27,Saint Georges Road SB,4.1536880082231145,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
988.22,Saint Georges Road SB,4.200469258223114,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
1022.39,Saint Georges Road SB,4.262596530950386,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
1081.67,Saint Georges Road SB,4.3561965309503865,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
1110.15,Saint Georges Road SB,4.407978349132205,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
1137.21,Saint Georges Road SB,4.462098349132205,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
1143.57,Saint Georges Road SB,4.474818349132205,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
1154,Saint Georges Road SB,4.5008933491322045,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
1183.33,Saint Georges Road SB,4.549776682465538,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
1204.29,Saint Georges Road SB,4.584710015798872,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
1234.52,Saint Georges Road SB,4.635093349132204,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
1268.26,Saint Georges Road SB,4.689806862645718,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
1272.58,Saint Georges Road SB,4.697212576931433,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
1277.58,Saint Georges Road SB,4.705784005502861,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
1286.94,Saint Georges Road SB,4.721829719788575,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
1314.57,Saint Georges Road SB,4.785591258250113,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
1335.96,Saint Georges Road SB,4.902263985522842,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
1386.38,Saint Georges Road SB,5.06148503815442,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
1437.46,Saint Georges Road SB,5.16364503815442,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
1443.71,Saint Georges Road SB,5.176576072637179,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
1513.85,Saint Georges Road SB,5.410376072637178,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
1536.42,Saint Georges Road SB,5.471930618091724,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
1553.14,Saint Georges Road SB,5.507759189520296,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
1611.14,Saint Georges Road SB,5.636648078409185,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
1637.08,Saint Georges Road SB,5.686854530022088,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
1645.17,Saint Georges Road SB,5.703592461056571,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
1740.43,Saint Georges Road SB,5.900682116228984,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
1747.09,Saint Georges Road SB,5.914461426573812,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
1783.29,Saint Georges Road SB,5.997999888112274,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
1790.91,Saint Georges Road SB,6.014933221445607,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
1809.38,Saint Georges Road SB,6.080121456739724,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
1822.6,Saint Georges Road SB,6.11617600219427,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
1854.69,Saint Georges Road SB,6.330109335527605,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
1886.78,Saint Georges Road SB,6.971909335527602,obs_85th,2025,2025 obs_85th,All Vehicles,AM2
0,Saint Georges Road SB,0.0,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
53.98,Saint Georges Road SB,0.15422857142857144,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
76.71,Saint Georges Road SB,0.23946607142857143,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
83.55,Saint Georges Road SB,0.26878035714285714,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
138.35,Saint Georges Road SB,0.8167803571428571,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
193.12,Saint Georges Road SB,0.9993470238095239,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
237.73,Saint Georges Road SB,1.2223970238095239,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
254.36,Saint Georges Road SB,1.3471220238095243,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
266.79,Saint Georges Road SB,1.440347023809524,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
279.25,Saint Georges Road SB,1.564947023809524,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
304.15,Saint Georges Road SB,2.0629470238095236,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
327.5,Saint Georges Road SB,2.1505095238095238,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
358.89,Saint Georges Road SB,2.2953864468864467,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
413.1,Saint Georges Road SB,2.591077355977356,obs_85th,2025,2025 obs_85th,All Vehicles,AM3
